datetime,duration,protocol,src,src_port,dst,dst_port,src_bytes,dst_bytes,count,srv_count
04/16-05:53:08.891, 0:00:00.000236, TCP, 9.246.85.82, 8776, 192.168.136.128, 135, 0, 0.,1908,1908
04/16-05:53:08.892, 0:00:00.000246, TCP, 9.246.85.82, 4354, 192.168.136.128, 135, 0, 0.,1908,1908
04/16-05:53:08.894, 0:00:00.000211, TCP, 9.246.85.82, 816, 192.168.136.128, 135, 0, 0.,1907,1907
04/16-05:53:08.894, 0:00:00.000208, TCP, 9.246.85.82, 61100, 192.168.136.128, 135, 0, 0.,1907,1907
04/16-05:53:08.895, 0:00:00.000217, TCP, 9.246.85.82, 20813, 192.168.136.128, 135, 0, 0.,1907,1907
04/16-05:53:08.896, 0:00:00.000208, TCP, 9.246.85.82, 37495, 192.168.136.128, 135, 0, 0.,1907,1907
04/16-05:53:08.897, 0:00:00.000205, TCP, 9.246.85.82, 8075, 192.168.136.128, 135, 0, 0.,1907,1907
04/16-05:53:08.898, 0:00:00.000180, TCP, 9.246.85.82, 36322, 192.168.136.128, 135, 0, 0.,1907,1907
04/16-05:53:08.899, 0:00:00.000201, TCP, 9.246.85.82, 19211, 192.168.136.128, 135, 0, 0.,1908,1908
04/16-05:53:08.899, 0:00:00.000214, TCP, 9.246.85.82, 31105, 192.168.136.128, 135, 0, 0.,1908,1908
04/16-05:53:08.900, 0:00:00.000188, TCP, 9.246.85.82, 64127, 192.168.136.128, 135, 0, 0.,1908,1908
04/16-05:53:08.901, 0:00:00.000130, TCP, 9.246.85.82, 35880, 192.168.136.128, 135, 0, 0.,1908,1908
04/16-05:53:08.902, 0:00:00.000208, TCP, 9.246.85.82, 38377, 192.168.136.128, 135, 0, 0.,1908,1908
04/16-05:53:08.903, 0:00:00.000302, TCP, 9.246.85.82, 32427, 192.168.136.128, 135, 0, 0.,1908,1908
04/16-05:53:08.904, 0:00:00.000220, TCP, 9.246.85.82, 24822, 192.168.136.128, 135, 0, 0.,1908,1908
04/16-05:53:08.906, 0:00:00.000214, TCP, 9.246.85.82, 41214, 192.168.136.128, 135, 0, 0.,1907,1907
04/16-05:53:08.907, 0:00:00.000307, TCP, 9.246.85.82, 42023, 192.168.136.128, 135, 0, 0.,1907,1907
04/16-05:53:08.908, 0:00:00.000312, TCP, 9.246.85.82, 5592, 192.168.136.128, 135, 0, 0.,1908,1908
04/16-05:53:08.910, 0:00:00.000263, TCP, 9.246.85.82, 57825, 192.168.136.128, 135, 0, 0.,1906,1906
04/16-05:53:08.911, 0:00:00.000223, TCP, 9.246.85.82, 58169, 192.168.136.128, 135, 0, 0.,1906,1906
04/16-05:53:08.912, 0:00:00.000208, TCP, 9.246.85.82, 28640, 192.168.136.128, 135, 0, 0.,1906,1906
04/16-05:53:08.913, 0:00:00.000197, TCP, 9.246.85.82, 51540, 192.168.136.128, 135, 0, 0.,1907,1907
04/16-05:53:08.913, 0:00:00.000175, TCP, 9.246.85.82, 17156, 192.168.136.128, 135, 0, 0.,1907,1907
04/16-05:53:08.914, 0:00:00.000194, TCP, 9.246.85.82, 40551, 192.168.136.128, 135, 0, 0.,1907,1907
04/16-05:53:08.915, 0:00:00.000199, TCP, 9.246.85.82, 23726, 192.168.136.128, 135, 0, 0.,1907,1907
04/16-05:53:08.916, 0:00:00.000217, TCP, 9.246.85.82, 34960, 192.168.136.128, 135, 0, 0.,1907,1907
04/16-05:53:08.917, 0:00:00.000216, TCP, 9.246.85.82, 61761, 192.168.136.128, 135, 0, 0.,1907,1907
04/16-05:53:08.918, 0:00:00.000203, TCP, 9.246.85.82, 24270, 192.168.136.128, 135, 0, 0.,1907,1907
04/16-05:53:08.919, 0:00:00.000202, TCP, 9.246.85.82, 12648, 192.168.136.128, 135, 0, 0.,1907,1907
04/16-05:53:08.920, 0:00:00.000199, TCP, 9.246.85.82, 8521, 192.168.136.128, 135, 0, 0.,1907,1907
04/16-05:53:08.921, 0:00:00.000185, TCP, 9.246.85.82, 7308, 192.168.136.128, 135, 0, 0.,1907,1907
04/16-05:53:08.922, 0:00:00.000231, TCP, 9.246.85.82, 23177, 192.168.136.128, 135, 0, 0.,1907,1907
04/16-05:53:08.923, 0:00:00.000188, TCP, 9.246.85.82, 31088, 192.168.136.128, 135, 0, 0.,1907,1907
04/16-05:53:08.924, 0:00:00.000214, TCP, 9.246.85.82, 26038, 192.168.136.128, 135, 0, 0.,1907,1907
04/16-05:53:08.925, 0:00:00.000273, TCP, 9.246.85.82, 39185, 192.168.136.128, 135, 0, 0.,1907,1907
04/16-05:53:08.926, 0:00:00.000225, TCP, 9.246.85.82, 12492, 192.168.136.128, 135, 0, 0.,1908,1908
04/16-05:53:08.927, 0:00:00.000203, TCP, 9.246.85.82, 51256, 192.168.136.128, 135, 0, 0.,1908,1908
04/16-05:53:08.928, 0:00:00.000183, TCP, 9.246.85.82, 52306, 192.168.136.128, 135, 0, 0.,1909,1909
04/16-05:53:08.928, 0:00:00.000196, TCP, 9.246.85.82, 61719, 192.168.136.128, 135, 0, 0.,1909,1909
04/16-05:53:08.929, 0:00:00.000197, TCP, 9.246.85.82, 33167, 192.168.136.128, 135, 0, 0.,1909,1909
04/16-05:53:08.930, 0:00:00.000202, TCP, 9.246.85.82, 43063, 192.168.136.128, 135, 0, 0.,1910,1910
04/16-05:53:08.931, 0:00:00.000185, TCP, 9.246.85.82, 37348, 192.168.136.128, 135, 0, 0.,1910,1910
04/16-05:53:08.932, 0:00:00.000139, TCP, 9.246.85.82, 60027, 192.168.136.128, 135, 0, 0.,1910,1910
04/16-05:53:08.933, 0:00:00.000197, TCP, 9.246.85.82, 13444, 192.168.136.128, 135, 0, 0.,1911,1911
04/16-05:53:08.933, 0:00:00.000187, TCP, 9.246.85.82, 58791, 192.168.136.128, 135, 0, 0.,1911,1911
04/16-05:53:08.934, 0:00:00.000184, TCP, 9.246.85.82, 5783, 192.168.136.128, 135, 0, 0.,1911,1911
04/16-05:53:08.935, 0:00:00.000197, TCP, 9.246.85.82, 46207, 192.168.136.128, 135, 0, 0.,1911,1911
04/16-05:53:08.936, 0:00:00.000196, TCP, 9.246.85.82, 53832, 192.168.136.128, 135, 0, 0.,1912,1912
04/16-05:53:08.937, 0:00:00.000170, TCP, 9.246.85.82, 20383, 192.168.136.128, 135, 0, 0.,1912,1912
04/16-05:53:08.938, 0:00:00.000217, TCP, 9.246.85.82, 63199, 192.168.136.128, 135, 0, 0.,1912,1912
04/16-05:53:08.939, 0:00:00.000196, TCP, 9.246.85.82, 63429, 192.168.136.128, 135, 0, 0.,1912,1912
04/16-05:53:08.940, 0:00:00.000253, TCP, 9.246.85.82, 30461, 192.168.136.128, 135, 0, 0.,1912,1912
04/16-05:53:08.941, 0:00:00.000199, TCP, 9.246.85.82, 6043, 192.168.136.128, 135, 0, 0.,1912,1912
04/16-05:53:08.942, 0:00:00.000226, TCP, 9.246.85.82, 44335, 192.168.136.128, 135, 0, 0.,1911,1911
04/16-05:53:08.943, 0:00:00.000119, TCP, 9.246.85.82, 1897, 192.168.136.128, 135, 0, 0.,1911,1911
04/16-05:53:08.944, 0:00:00.000201, TCP, 9.246.85.82, 41233, 192.168.136.128, 135, 0, 0.,1912,1912
04/16-05:53:08.945, 0:00:00.000196, TCP, 9.246.85.82, 56042, 192.168.136.128, 135, 0, 0.,1913,1913
04/16-05:53:08.945, 0:00:00.000173, TCP, 9.246.85.82, 55748, 192.168.136.128, 135, 0, 0.,1913,1913
04/16-05:53:08.946, 0:00:00.000196, TCP, 9.246.85.82, 35220, 192.168.136.128, 135, 0, 0.,1913,1913
04/16-05:53:08.947, 0:00:00.000194, TCP, 9.246.85.82, 20967, 192.168.136.128, 135, 0, 0.,1913,1913
04/16-05:53:08.948, 0:00:00.000170, TCP, 9.246.85.82, 11824, 192.168.136.128, 135, 0, 0.,1913,1913
04/16-05:53:08.949, 0:00:00.000206, TCP, 9.246.85.82, 1750, 192.168.136.128, 135, 0, 0.,1913,1913
04/16-05:53:08.950, 0:00:00.000201, TCP, 9.246.85.82, 4369, 192.168.136.128, 135, 0, 0.,1913,1913
04/16-05:53:08.950, 0:00:00.000219, TCP, 9.246.85.82, 40930, 192.168.136.128, 135, 0, 0.,1913,1913
04/16-05:53:08.951, 0:00:00.000191, TCP, 9.246.85.82, 15599, 192.168.136.128, 135, 0, 0.,1913,1913
04/16-05:53:08.952, 0:00:00.000203, TCP, 9.246.85.82, 63276, 192.168.136.128, 135, 0, 0.,1914,1914
04/16-05:53:08.953, 0:00:00.000266, TCP, 9.246.85.82, 18671, 192.168.136.128, 135, 0, 0.,1914,1914
04/16-05:53:08.954, 0:00:00.000232, TCP, 9.246.85.82, 15234, 192.168.136.128, 135, 0, 0.,1914,1914
04/16-05:53:08.955, 0:00:00.000346, TCP, 9.246.85.82, 26537, 192.168.136.128, 135, 0, 0.,1915,1915
04/16-05:53:08.957, 0:00:00.000270, TCP, 9.246.85.82, 14192, 192.168.136.128, 135, 0, 0.,1914,1914
04/16-05:53:08.958, 0:00:00.000200, TCP, 9.246.85.82, 17501, 192.168.136.128, 135, 0, 0.,1915,1915
04/16-05:53:08.958, 0:00:00.000115, TCP, 9.246.85.82, 50667, 192.168.136.128, 135, 0, 0.,1915,1915
04/16-05:53:08.959, 0:00:00.000206, TCP, 9.246.85.82, 25301, 192.168.136.128, 135, 0, 0.,1915,1915
04/16-05:53:08.960, 0:00:00.000232, TCP, 9.246.85.82, 57895, 192.168.136.128, 135, 0, 0.,1915,1915
04/16-05:53:08.961, 0:00:00.000211, TCP, 9.246.85.82, 43016, 192.168.136.128, 135, 0, 0.,1914,1914
04/16-05:53:08.962, 0:00:00.000204, TCP, 9.246.85.82, 7397, 192.168.136.128, 135, 0, 0.,1914,1914
04/16-05:53:08.963, 0:00:00.000197, TCP, 9.246.85.82, 10039, 192.168.136.128, 135, 0, 0.,1914,1914
04/16-05:53:08.964, 0:00:00.000266, TCP, 9.246.85.82, 4442, 192.168.136.128, 135, 0, 0.,1915,1915
04/16-05:53:08.964, 0:00:00.000115, TCP, 9.246.85.82, 58024, 192.168.136.128, 135, 0, 0.,1915,1915
04/16-05:53:08.965, 0:00:00.000168, TCP, 9.246.85.82, 45991, 192.168.136.128, 135, 0, 0.,1915,1915
04/16-05:53:08.966, 0:00:00.000201, TCP, 9.246.85.82, 19142, 192.168.136.128, 135, 0, 0.,1914,1914
04/16-05:53:08.967, 0:00:00.000197, TCP, 9.246.85.82, 1989, 192.168.136.128, 135, 0, 0.,1914,1914
04/16-05:53:08.968, 0:00:00.000208, TCP, 9.246.85.82, 28890, 192.168.136.128, 135, 0, 0.,1915,1915
04/16-05:53:08.970, 0:00:00.000236, TCP, 9.246.85.82, 41315, 192.168.136.128, 135, 0, 0.,1913,1913
04/16-05:53:08.971, 0:00:00.000211, TCP, 9.246.85.82, 62908, 192.168.136.128, 135, 0, 0.,1914,1914
04/16-05:53:08.971, 0:00:00.000188, TCP, 9.246.85.82, 57380, 192.168.136.128, 135, 0, 0.,1914,1914
04/16-05:53:08.972, 0:00:00.000195, TCP, 9.246.85.82, 58058, 192.168.136.128, 135, 0, 0.,1914,1914
04/16-05:53:08.973, 0:00:00.000157, TCP, 9.246.85.82, 24330, 192.168.136.128, 135, 0, 0.,1914,1914
04/16-05:53:08.974, 0:00:00.000200, TCP, 9.246.85.82, 28856, 192.168.136.128, 135, 0, 0.,1913,1913
04/16-05:53:08.975, 0:00:00.000125, TCP, 9.246.85.82, 19174, 192.168.136.128, 135, 0, 0.,1913,1913
04/16-05:53:08.976, 0:00:00.000200, TCP, 9.246.85.82, 4902, 192.168.136.128, 135, 0, 0.,1913,1913
04/16-05:53:08.977, 0:00:00.000162, TCP, 9.246.85.82, 16073, 192.168.136.128, 135, 0, 0.,1913,1913
04/16-05:53:08.978, 0:00:00.000139, TCP, 9.246.85.82, 64628, 192.168.136.128, 135, 0, 0.,1913,1913
04/16-05:53:08.979, 0:00:00.000199, TCP, 9.246.85.82, 48633, 192.168.136.128, 135, 0, 0.,1913,1913
04/16-05:53:08.979, 0:00:00.000201, TCP, 9.246.85.82, 20229, 192.168.136.128, 135, 0, 0.,1913,1913
04/16-05:53:08.980, 0:00:00.000178, TCP, 9.246.85.82, 33593, 192.168.136.128, 135, 0, 0.,1913,1913
04/16-05:53:08.981, 0:00:00.000208, TCP, 9.246.85.82, 38853, 192.168.136.128, 135, 0, 0.,1913,1913
04/16-05:53:08.982, 0:00:00.000202, TCP, 9.246.85.82, 27122, 192.168.136.128, 135, 0, 0.,1913,1913
04/16-05:53:08.983, 0:00:00.000207, TCP, 9.246.85.82, 31932, 192.168.136.128, 135, 0, 0.,1912,1912
04/16-05:53:08.984, 0:00:00.000336, TCP, 9.246.85.82, 61558, 192.168.136.128, 135, 0, 0.,1913,1913
04/16-05:53:08.985, 0:00:00.000253, TCP, 9.246.85.82, 64923, 192.168.136.128, 135, 0, 0.,1912,1912
04/16-05:53:08.986, 0:00:00.000235, TCP, 9.246.85.82, 2597, 192.168.136.128, 135, 0, 0.,1912,1912
04/16-05:53:08.988, 0:00:00.000225, TCP, 9.246.85.82, 51535, 192.168.136.128, 135, 0, 0.,1911,1911
04/16-05:53:08.989, 0:00:00.000236, TCP, 9.246.85.82, 63979, 192.168.136.128, 135, 0, 0.,1911,1911
04/16-05:53:08.990, 0:00:00.000307, TCP, 9.246.85.82, 26497, 192.168.136.128, 135, 0, 0.,1911,1911
04/16-05:53:08.991, 0:00:00.000210, TCP, 9.246.85.82, 46232, 192.168.136.128, 135, 0, 0.,1911,1911
04/16-05:53:08.992, 0:00:00.000202, TCP, 9.246.85.82, 22047, 192.168.136.128, 135, 0, 0.,1911,1911
04/16-05:53:08.993, 0:00:00.000229, TCP, 9.246.85.82, 38719, 192.168.136.128, 135, 0, 0.,1911,1911
04/16-05:53:08.994, 0:00:00.000207, TCP, 9.246.85.82, 28552, 192.168.136.128, 135, 0, 0.,1911,1911
04/16-05:53:08.995, 0:00:00.000188, TCP, 9.246.85.82, 50129, 192.168.136.128, 135, 0, 0.,1912,1912
04/16-05:53:08.995, 0:00:00.000198, TCP, 9.246.85.82, 35349, 192.168.136.128, 135, 0, 0.,1912,1912
04/16-05:53:08.996, 0:00:00.000208, TCP, 9.246.85.82, 7199, 192.168.136.128, 135, 0, 0.,1912,1912
04/16-05:53:08.997, 0:00:00.000196, TCP, 9.246.85.82, 11504, 192.168.136.128, 135, 0, 0.,1912,1912
04/16-05:53:08.998, 0:00:00.000222, TCP, 9.246.85.82, 8129, 192.168.136.128, 135, 0, 0.,1912,1912
04/16-05:53:08.999, 0:00:00.000195, TCP, 9.246.85.82, 16431, 192.168.136.128, 135, 0, 0.,1912,1912
04/16-05:53:09.000, 0:00:00.000236, TCP, 9.246.85.82, 44241, 192.168.136.128, 135, 0, 0.,1912,1912
04/16-05:53:09.001, 0:00:00.000192, TCP, 9.246.85.82, 610, 192.168.136.128, 135, 0, 0.,1913,1913
04/16-05:53:09.002, 0:00:00.000171, TCP, 9.246.85.82, 23843, 192.168.136.128, 135, 0, 0.,1913,1913
04/16-05:53:09.003, 0:00:00.000197, TCP, 9.246.85.82, 34650, 192.168.136.128, 135, 0, 0.,1914,1914
04/16-05:53:09.003, 0:00:00.000187, TCP, 9.246.85.82, 22638, 192.168.136.128, 135, 0, 0.,1914,1914
04/16-05:53:09.004, 0:00:00.000167, TCP, 9.246.85.82, 401, 192.168.136.128, 135, 0, 0.,1914,1914
04/16-05:53:09.005, 0:00:00.000154, TCP, 9.246.85.82, 55429, 192.168.136.128, 135, 0, 0.,1915,1915
04/16-05:53:09.006, 0:00:00.000193, TCP, 9.246.85.82, 63196, 192.168.136.128, 135, 0, 0.,1915,1915
04/16-05:53:09.007, 0:00:00.000222, TCP, 9.246.85.82, 65495, 192.168.136.128, 135, 0, 0.,1915,1915
04/16-05:53:09.008, 0:00:00.000198, TCP, 9.246.85.82, 6034, 192.168.136.128, 135, 0, 0.,1916,1916
04/16-05:53:09.009, 0:00:00.000193, TCP, 9.246.85.82, 5803, 192.168.136.128, 135, 0, 0.,1917,1917
04/16-05:53:09.009, 0:00:00.000191, TCP, 9.246.85.82, 41581, 192.168.136.128, 135, 0, 0.,1917,1917
04/16-05:53:09.010, 0:00:00.000112, TCP, 9.246.85.82, 46487, 192.168.136.128, 135, 0, 0.,1917,1917
04/16-05:53:09.011, 0:00:00.000177, TCP, 9.246.85.82, 13263, 192.168.136.128, 135, 0, 0.,1917,1917
04/16-05:53:09.012, 0:00:00.000195, TCP, 9.246.85.82, 17082, 192.168.136.128, 135, 0, 0.,1917,1917
04/16-05:53:09.013, 0:00:00.000196, TCP, 9.246.85.82, 37230, 192.168.136.128, 135, 0, 0.,1918,1918
04/16-05:53:09.014, 0:00:00.000193, TCP, 9.246.85.82, 47547, 192.168.136.128, 135, 0, 0.,1918,1918
04/16-05:53:09.015, 0:00:00.000202, TCP, 9.246.85.82, 10603, 192.168.136.128, 135, 0, 0.,1919,1919
04/16-05:53:09.015, 0:00:00.000207, TCP, 9.246.85.82, 51266, 192.168.136.128, 135, 0, 0.,1919,1919
04/16-05:53:09.016, 0:00:00.000218, TCP, 9.246.85.82, 38524, 192.168.136.128, 135, 0, 0.,1919,1919
04/16-05:53:09.017, 0:00:00.000201, TCP, 9.246.85.82, 56481, 192.168.136.128, 135, 0, 0.,1919,1919
04/16-05:53:09.018, 0:00:00.000201, TCP, 9.246.85.82, 59329, 192.168.136.128, 135, 0, 0.,1919,1919
04/16-05:53:09.019, 0:00:00.000200, TCP, 9.246.85.82, 14410, 192.168.136.128, 135, 0, 0.,1918,1918
04/16-05:53:09.020, 0:00:00.000250, TCP, 9.246.85.82, 59692, 192.168.136.128, 135, 0, 0.,1918,1918
04/16-05:53:09.021, 0:00:00.000181, TCP, 9.246.85.82, 36688, 192.168.136.128, 135, 0, 0.,1918,1918
04/16-05:53:09.022, 0:00:00.000193, TCP, 9.246.85.82, 47412, 192.168.136.128, 135, 0, 0.,1919,1919
04/16-05:53:09.022, 0:00:00.000212, TCP, 9.246.85.82, 24512, 192.168.136.128, 135, 0, 0.,1919,1919
04/16-05:53:09.023, 0:00:00.000153, TCP, 9.246.85.82, 41029, 192.168.136.128, 135, 0, 0.,1919,1919
04/16-05:53:09.024, 0:00:00.000132, TCP, 9.246.85.82, 58602, 192.168.136.128, 135, 0, 0.,1918,1918
04/16-05:53:09.025, 0:00:00.000233, TCP, 9.246.85.82, 26171, 192.168.136.128, 135, 0, 0.,1919,1919
04/16-05:53:09.026, 0:00:00.000257, TCP, 9.246.85.82, 9379, 192.168.136.128, 135, 0, 0.,1919,1919
04/16-05:53:09.027, 0:00:00.000228, TCP, 9.246.85.82, 12716, 192.168.136.128, 135, 0, 0.,1919,1919
04/16-05:53:09.028, 0:00:00.000198, TCP, 9.246.85.82, 24564, 192.168.136.128, 135, 0, 0.,1919,1919
04/16-05:53:09.029, 0:00:00.000195, TCP, 9.246.85.82, 27420, 192.168.136.128, 135, 0, 0.,1920,1920
04/16-05:53:09.029, 0:00:00.000115, TCP, 9.246.85.82, 18199, 192.168.136.128, 135, 0, 0.,1920,1920
04/16-05:53:09.030, 0:00:00.000193, TCP, 9.246.85.82, 19965, 192.168.136.128, 135, 0, 0.,1921,1921
04/16-05:53:09.031, 0:00:00.000195, TCP, 9.246.85.82, 55121, 192.168.136.128, 135, 0, 0.,1921,1921
04/16-05:53:09.032, 0:00:00.000286, TCP, 9.246.85.82, 13410, 192.168.136.128, 135, 0, 0.,1921,1921
04/16-05:53:09.033, 0:00:00.000219, TCP, 9.246.85.82, 25829, 192.168.136.128, 135, 0, 0.,1921,1921
04/16-05:53:09.034, 0:00:00.000206, TCP, 9.246.85.82, 43225, 192.168.136.128, 135, 0, 0.,1922,1922
04/16-05:53:09.035, 0:00:00.000201, TCP, 9.246.85.82, 20108, 192.168.136.128, 135, 0, 0.,1922,1922
04/16-05:53:09.036, 0:00:00.000186, TCP, 9.246.85.82, 14610, 192.168.136.128, 135, 0, 0.,1922,1922
04/16-05:53:09.037, 0:00:00.000170, TCP, 9.246.85.82, 8820, 192.168.136.128, 135, 0, 0.,1923,1923
04/16-05:53:09.037, 0:00:00.000195, TCP, 9.246.85.82, 50399, 192.168.136.128, 135, 0, 0.,1923,1923
04/16-05:53:09.038, 0:00:00.000196, TCP, 9.246.85.82, 36723, 192.168.136.128, 135, 0, 0.,1923,1923
04/16-05:53:09.039, 0:00:00.000158, TCP, 9.246.85.82, 3530, 192.168.136.128, 135, 0, 0.,1923,1923
04/16-05:53:09.040, 0:00:00.000240, TCP, 9.246.85.82, 60481, 192.168.136.128, 135, 0, 0.,1923,1923
04/16-05:53:09.041, 0:00:00.000201, TCP, 9.246.85.82, 6696, 192.168.136.128, 135, 0, 0.,1923,1923
04/16-05:53:09.042, 0:00:00.000196, TCP, 9.246.85.82, 46566, 192.168.136.128, 135, 0, 0.,1923,1923
04/16-05:53:09.043, 0:00:00.000221, TCP, 9.246.85.82, 49193, 192.168.136.128, 135, 0, 0.,1924,1924
04/16-05:53:09.044, 0:00:00.000198, TCP, 9.246.85.82, 24997, 192.168.136.128, 135, 0, 0.,1925,1925
04/16-05:53:09.044, 0:00:00.000203, TCP, 9.246.85.82, 59691, 192.168.136.128, 135, 0, 0.,1925,1925
04/16-05:53:09.045, 0:00:00.000162, TCP, 9.246.85.82, 41395, 192.168.136.128, 135, 0, 0.,1925,1925
04/16-05:53:09.046, 0:00:00.000194, TCP, 9.246.85.82, 26590, 192.168.136.128, 135, 0, 0.,1926,1926
04/16-05:53:09.047, 0:00:00.000290, TCP, 9.246.85.82, 6643, 192.168.136.128, 135, 0, 0.,1926,1926
04/16-05:53:09.048, 0:00:00.000235, TCP, 9.246.85.82, 60335, 192.168.136.128, 135, 0, 0.,1926,1926
04/16-05:53:09.049, 0:00:00.000192, TCP, 9.246.85.82, 36921, 192.168.136.128, 135, 0, 0.,1926,1926
04/16-05:53:09.050, 0:00:00.000115, TCP, 9.246.85.82, 38459, 192.168.136.128, 135, 0, 0.,1926,1926
04/16-05:53:09.051, 0:00:00.000160, TCP, 9.246.85.82, 22928, 192.168.136.128, 135, 0, 0.,1925,1925
04/16-05:53:09.052, 0:00:00.000222, TCP, 9.246.85.82, 31404, 192.168.136.128, 135, 0, 0.,1925,1925
04/16-05:53:09.053, 0:00:00.000138, TCP, 9.246.85.82, 34303, 192.168.136.128, 135, 0, 0.,1925,1925
04/16-05:53:09.054, 0:00:00.000201, TCP, 9.246.85.82, 59989, 192.168.136.128, 135, 0, 0.,1925,1925
04/16-05:53:09.055, 0:00:00.000206, TCP, 9.246.85.82, 57648, 192.168.136.128, 135, 0, 0.,1924,1924
04/16-05:53:09.056, 0:00:00.000198, TCP, 9.246.85.82, 42812, 192.168.136.128, 135, 0, 0.,1924,1924
04/16-05:53:09.057, 0:00:00.000240, TCP, 9.246.85.82, 47637, 192.168.136.128, 135, 0, 0.,1924,1924
04/16-05:53:09.058, 0:00:00.000207, TCP, 9.246.85.82, 43277, 192.168.136.128, 135, 0, 0.,1925,1925
04/16-05:53:09.058, 0:00:00.000205, TCP, 9.246.85.82, 60286, 192.168.136.128, 135, 0, 0.,1925,1925
04/16-05:53:09.059, 0:00:00.000200, TCP, 9.246.85.82, 15529, 192.168.136.128, 135, 0, 0.,1925,1925
04/16-05:53:09.060, 0:00:00.000191, TCP, 9.246.85.82, 9487, 192.168.136.128, 135, 0, 0.,1925,1925
04/16-05:53:09.061, 0:00:00.000110, TCP, 9.246.85.82, 40186, 192.168.136.128, 135, 0, 0.,1925,1925
04/16-05:53:09.062, 0:00:00.000201, TCP, 9.246.85.82, 35574, 192.168.136.128, 135, 0, 0.,1925,1925
04/16-05:53:09.063, 0:00:00.000237, TCP, 9.246.85.82, 37469, 192.168.136.128, 135, 0, 0.,1925,1925
04/16-05:53:09.064, 0:00:00.000208, TCP, 9.246.85.82, 41027, 192.168.136.128, 135, 0, 0.,1925,1925
04/16-05:53:09.065, 0:00:00.000202, TCP, 9.246.85.82, 58566, 192.168.136.128, 135, 0, 0.,1924,1924
04/16-05:53:09.066, 0:00:00.000200, TCP, 9.246.85.82, 56787, 192.168.136.128, 135, 0, 0.,1924,1924
04/16-05:53:09.067, 0:00:00.000197, TCP, 9.246.85.82, 44901, 192.168.136.128, 135, 0, 0.,1925,1925
04/16-05:53:09.067, 0:00:00.000180, TCP, 9.246.85.82, 44268, 192.168.136.128, 135, 0, 0.,1925,1925
04/16-05:53:09.068, 0:00:00.000225, TCP, 9.246.85.82, 34043, 192.168.136.128, 135, 0, 0.,1925,1925
04/16-05:53:09.069, 0:00:00.000198, TCP, 9.246.85.82, 38205, 192.168.136.128, 135, 0, 0.,1925,1925
04/16-05:53:09.070, 0:00:00.000113, TCP, 9.246.85.82, 29838, 192.168.136.128, 135, 0, 0.,1924,1924
04/16-05:53:09.071, 0:00:00.000210, TCP, 9.246.85.82, 20063, 192.168.136.128, 135, 0, 0.,1924,1924
04/16-05:53:09.072, 0:00:00.000198, TCP, 9.246.85.82, 53968, 192.168.136.128, 135, 0, 0.,1924,1924
04/16-05:53:09.073, 0:00:00.000190, TCP, 9.246.85.82, 40910, 192.168.136.128, 135, 0, 0.,1924,1924
04/16-05:53:09.074, 0:00:00.000220, TCP, 9.246.85.82, 151, 192.168.136.128, 135, 0, 0.,1923,1923
04/16-05:53:09.075, 0:00:00.000202, TCP, 9.246.85.82, 21317, 192.168.136.128, 135, 0, 0.,1924,1924
04/16-05:53:09.075, 0:00:00.000199, TCP, 9.246.85.82, 1091, 192.168.136.128, 135, 0, 0.,1924,1924
04/16-05:53:09.076, 0:00:00.000182, TCP, 9.246.85.82, 65472, 192.168.136.128, 135, 0, 0.,1924,1924
04/16-05:53:09.077, 0:00:00.000197, TCP, 9.246.85.82, 12422, 192.168.136.128, 135, 0, 0.,1924,1924
04/16-05:53:09.078, 0:00:00.000225, TCP, 9.246.85.82, 712, 192.168.136.128, 135, 0, 0.,1924,1924
04/16-05:53:09.079, 0:00:00.000189, TCP, 9.246.85.82, 52721, 192.168.136.128, 135, 0, 0.,1924,1924
04/16-05:53:09.080, 0:00:00.000200, TCP, 9.246.85.82, 28827, 192.168.136.128, 135, 0, 0.,1923,1923
04/16-05:53:09.081, 0:00:00.000192, TCP, 9.246.85.82, 364, 192.168.136.128, 135, 0, 0.,1923,1923
04/16-05:53:09.082, 0:00:00.000194, TCP, 9.246.85.82, 4917, 192.168.136.128, 135, 0, 0.,1923,1923
04/16-05:53:09.083, 0:00:00.000201, TCP, 9.246.85.82, 2353, 192.168.136.128, 135, 0, 0.,1924,1924
04/16-05:53:09.083, 0:00:00.000194, TCP, 9.246.85.82, 49781, 192.168.136.128, 135, 0, 0.,1924,1924
04/16-05:53:09.084, 0:00:00.000190, TCP, 9.246.85.82, 26327, 192.168.136.128, 135, 0, 0.,1923,1923
04/16-05:53:09.085, 0:00:00.000199, TCP, 9.246.85.82, 54683, 192.168.136.128, 135, 0, 0.,1923,1923
04/16-05:53:09.087, 0:00:00.000239, TCP, 9.246.85.82, 34853, 192.168.136.128, 135, 0, 0.,1922,1922
04/16-05:53:09.088, 0:00:00.000223, TCP, 9.246.85.82, 22143, 192.168.136.128, 135, 0, 0.,1922,1922
04/16-05:53:09.089, 0:00:00.000206, TCP, 9.246.85.82, 343, 192.168.136.128, 135, 0, 0.,1921,1921
04/16-05:53:09.090, 0:00:00.000167, TCP, 9.246.85.82, 27606, 192.168.136.128, 135, 0, 0.,1921,1921
04/16-05:53:09.091, 0:00:00.000246, TCP, 9.246.85.82, 46853, 192.168.136.128, 135, 0, 0.,1922,1922
04/16-05:53:09.091, 0:00:00.000194, TCP, 9.246.85.82, 56859, 192.168.136.128, 135, 0, 0.,1922,1922
